OwnerName,APN,SitusAddress,SitusCity,SitusZip,SubdivisionID,SubdivisionName,Mcr,SectionTownshipRange,IsRental,Weight,PropertyDescription,OwnerMailingAddress,McrNumber,PropertyType,PUCCode,ImprFCV,LandFCV,Neighborhood,MarketArea,Stories,LandSize,SalePrice,SaleDate,FullCashValue,LivableSqFootage,ConstructionYear,WeightedAge,PoolArea,Foreclosed,Floor1SqFt,Floor2SqFt,Floor3SqFt,BasementSqFt,Pool,Garage
PHOENIX CITY OF,"{'Book': '116', 'Map': '27', 'Item': '058', 'clean': '11627058', 'formatted': '116-27-058', 'link': '/api/parcel/11627058'}","1150 E MCKINLEY ST PHOENIX, AZ 85006",PHOENIX,85006,2471,HOOPERS,278,04-1N-3E,FALSE,102510,Municipal Property,"200 W WASHINGTON ST 4TH FL PHOENIX, AZ 85003",278,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '27', 'Item': '084', 'clean': '11627084', 'formatted': '116-27-084', 'link': '/api/parcel/11627084'}","1149 E MCKINLEY ST PHOENIX, AZ 85006",PHOENIX,85006,2471,HOOPERS,278,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",278,RD,9710,213900,53400,7,22,1,6875,0,,267300,1858,1916,1916,0,FALSE,1092,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '27', 'Item': '086', 'clean': '11627086', 'formatted': '116-27-086', 'link': '/api/parcel/11627086'}","720 N 12TH ST PHOENIX, AZ 85006",PHOENIX,85006,2471,HOOPERS,278,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",278,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '27', 'Item': '088', 'clean': '11627088', 'formatted': '116-27-088', 'link': '/api/parcel/11627088'}","1146 E PIERCE ST PHOENIX, AZ 85006",PHOENIX,85006,2471,HOOPERS,278,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",278,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '27', 'Item': '097', 'clean': '11627097', 'formatted': '116-27-097', 'link': '/api/parcel/11627097'}","1110 E PIERCE ST PHOENIX, AZ 85006",PHOENIX,85006,2471,HOOPERS,278,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",278,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
GREATER PHOENIX YOUTH AT RISK FOUNDATION,"{'Book': '116', 'Map': '27', 'Item': '116H', 'clean': '11627116H', 'formatted': '116-27-116H', 'link': '/api/parcel/11627116H'}","1001 E PIERCE ST PHOENIX, AZ 85006",PHOENIX,85006,2467,"MT PLEASANT TRACT BLOCKS 8, 9",209,04-1N-3E,FALSE,102510,Community Service Organization,"1001  E  PIERCE  ST PHOENIX, AZ 85006",209,CM,9070,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '27', 'Item': '133', 'clean': '11627133', 'formatted': '116-27-133', 'link': '/api/parcel/11627133'}","1145 E PIERCE ST PHOENIX, AZ 85006",PHOENIX,85006,2467,"MT PLEASANT TRACT BLOCKS 8, 9",209,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",209,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '27', 'Item': '142', 'clean': '11627142', 'formatted': '116-27-142', 'link': '/api/parcel/11627142'}","1109 E PIERCE ST PHOENIX, AZ 85006",PHOENIX,85006,2467,"MT PLEASANT TRACT BLOCKS 8, 9",209,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",209,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '27', 'Item': '184', 'clean': '11627184', 'formatted': '116-27-184', 'link': '/api/parcel/11627184'}","1109 E GARFIELD ST PHOENIX, AZ 85006",PHOENIX,85006,2472,SUNNY SIDE TRACT,237,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",237,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '27', 'Item': '185', 'clean': '11627185', 'formatted': '116-27-185', 'link': '/api/parcel/11627185'}","1101 E GARFIELD ST PHOENIX, AZ 85006",PHOENIX,85006,2472,SUNNY SIDE TRACT,237,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",237,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '28', 'Item': '007', 'clean': '11628007', 'formatted': '116-28-007', 'link': '/api/parcel/11628007'}","1149 E MORELAND ST PHOENIX, AZ 85006",PHOENIX,85006,2474,AETNA PLACE,601,04-1N-3E,FALSE,102510,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",601,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '32', 'Item': '050A', 'clean': '11632050A', 'formatted': '116-32-050A', 'link': '/api/parcel/11632050A'}","932 N 8TH ST PHOENIX, AZ 85006",PHOENIX,85006,2495,HAMILTON SUB.,335,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",335,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '32', 'Item': '119', 'clean': '11632119', 'formatted': '116-32-119', 'link': '/api/parcel/11632119'}","904 E PIERCE ST PHOENIX, AZ 85006",PHOENIX,85006,2470,HIGHLAND ADDITION LOTS 93-102,235,04-1N-3E,FALSE,102510,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",235,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '32', 'Item': '132', 'clean': '11632132', 'formatted': '116-32-132', 'link': '/api/parcel/11632132'}","754 E FILLMORE ST PHOENIX, AZ 85006",PHOENIX,85006,2496,JONES SUB.,540,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",540,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '32', 'Item': '133', 'clean': '11632133', 'formatted': '116-32-133', 'link': '/api/parcel/11632133'}","748 E FILLMORE ST PHOENIX, AZ 85006",PHOENIX,85006,2496,JONES SUB.,540,04-1N-3E,TRUE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",540,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '32', 'Item': '134', 'clean': '11632134', 'formatted': '116-32-134', 'link': '/api/parcel/11632134'}","744 E FILLMORE ST PHOENIX, AZ 85006",PHOENIX,85006,2496,JONES SUB.,540,04-1N-3E,FALSE,102510,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",540,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '32', 'Item': '135', 'clean': '11632135', 'formatted': '116-32-135', 'link': '/api/parcel/11632135'}","740 E FILLMORE ST PHOENIX, AZ 85006",PHOENIX,85006,2496,JONES SUB.,540,04-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",540,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX ELEMENTARY SCHOOL DISTRICT #1,"{'Book': '116', 'Map': '33', 'Item': '002C', 'clean': '11633002C', 'formatted': '116-33-002C', 'link': '/api/parcel/11633002C'}","735 E FILLMORE ST PHOENIX, AZ 85006",PHOENIX,85006,2501,BANDY SUB,726,04-1N-3E,FALSE,102510,Municipal Property,"1817 N 7TH ST PHOENIX, AZ 85007",726,CM,9790,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '34', 'Item': '254', 'clean': '11634254', 'formatted': '116-34-254', 'link': '/api/parcel/11634254'}","217 N 7TH ST PHOENIX, AZ 85034",PHOENIX,85034,2511,B DAVID RUSSELL PLACE AMD,49402,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",49402,CM,9720,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '34', 'Item': '255', 'clean': '11634255', 'formatted': '116-34-255', 'link': '/api/parcel/11634255'}","725 E VAN BUREN ST PHOENIX, AZ 85006",PHOENIX,85006,2511,B DAVID RUSSELL PLACE AMD,49402,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",49402,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '35', 'Item': '023A', 'clean': '11635023A', 'formatted': '116-35-023A', 'link': '/api/parcel/11635023A'}","830 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2513,MURPHYS ADDITION BLOCKS 7 & 8,116,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",116,CM,9720,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '35', 'Item': '024A', 'clean': '11635024A', 'formatted': '116-35-024A', 'link': '/api/parcel/11635024A'}","826 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2513,MURPHYS ADDITION BLOCKS 7 & 8,116,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",116,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '35', 'Item': '025A', 'clean': '11635025A', 'formatted': '116-35-025A', 'link': '/api/parcel/11635025A'}","818 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2513,MURPHYS ADDITION BLOCKS 7 & 8,116,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",116,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '35', 'Item': '026A', 'clean': '11635026A', 'formatted': '116-35-026A', 'link': '/api/parcel/11635026A'}","814 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2513,MURPHYS ADDITION BLOCKS 7 & 8,116,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",116,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '35', 'Item': '027A', 'clean': '11635027A', 'formatted': '116-35-027A', 'link': '/api/parcel/11635027A'}","810 E JEFFERSON ST PHOENIX, AZ 85034",PHOENIX,85034,2513,MURPHYS ADDITION BLOCKS 7 & 8,116,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",116,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '007', 'clean': '11637007', 'formatted': '116-37-007', 'link': '/api/parcel/11637007'}","708 E SHERMAN ST PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,TRUE,102510,Municipal Property,"200 W WASHINGTON ST 4TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '010', 'clean': '11637010', 'formatted': '116-37-010', 'link': '/api/parcel/11637010'}","632 S 8TH ST PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '011', 'clean': '11637011', 'formatted': '116-37-011', 'link': '/api/parcel/11637011'}","628 S 8TH ST PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '013', 'clean': '11637013', 'formatted': '116-37-013', 'link': '/api/parcel/11637013'}","631 S 8TH ST PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '014', 'clean': '11637014', 'formatted': '116-37-014', 'link': '/api/parcel/11637014'}","737 S 8TH ST PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '015', 'clean': '11637015', 'formatted': '116-37-015', 'link': '/api/parcel/11637015'}","639 S 8TH ST PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '022', 'clean': '11637022', 'formatted': '116-37-022', 'link': '/api/parcel/11637022'}","628 S 8TH PL PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '023', 'clean': '11637023', 'formatted': '116-37-023', 'link': '/api/parcel/11637023'}","627 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '024', 'clean': '11637024', 'formatted': '116-37-024', 'link': '/api/parcel/11637024'}","631 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '025', 'clean': '11637025', 'formatted': '116-37-025', 'link': '/api/parcel/11637025'}","635 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '026', 'clean': '11637026', 'formatted': '116-37-026', 'link': '/api/parcel/11637026'}","639 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"200 W WASHINGTON ST 8TH FLOOR PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '027A', 'clean': '11637027A', 'formatted': '116-37-027A', 'link': '/api/parcel/11637027A'}","719 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"200 W WASHINGTON ST 8TH FLOOR PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '028A', 'clean': '11637028A', 'formatted': '116-37-028A', 'link': '/api/parcel/11637028A'}","801 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '030', 'clean': '11637030', 'formatted': '116-37-030', 'link': '/api/parcel/11637030'}","805 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"2020 W INDIAN SCHOOL RD BLDG C PHOENIX, AZ 85015",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '031', 'clean': '11637031', 'formatted': '116-37-031', 'link': '/api/parcel/11637031'}","807 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '032', 'clean': '11637032', 'formatted': '116-37-032', 'link': '/api/parcel/11637032'}","812 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '033', 'clean': '11637033', 'formatted': '116-37-033', 'link': '/api/parcel/11637033'}","802 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '034A', 'clean': '11637034A', 'formatted': '116-37-034A', 'link': '/api/parcel/11637034A'}","806 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '036', 'clean': '11637036', 'formatted': '116-37-036', 'link': '/api/parcel/11637036'}","646 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,TRUE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '037', 'clean': '11637037', 'formatted': '116-37-037', 'link': '/api/parcel/11637037'}","708 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '038', 'clean': '11637038', 'formatted': '116-37-038', 'link': '/api/parcel/11637038'}","636 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '039', 'clean': '11637039', 'formatted': '116-37-039', 'link': '/api/parcel/11637039'}","632 S 9TH WY PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,TRUE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '044', 'clean': '11637044', 'formatted': '116-37-044', 'link': '/api/parcel/11637044'}","713 S 9TH PL PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"200 W WASHINGTON ST 8 FLOOR PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '045', 'clean': '11637045', 'formatted': '116-37-045', 'link': '/api/parcel/11637045'}","717 S 9TH PL PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '047', 'clean': '11637047', 'formatted': '116-37-047', 'link': '/api/parcel/11637047'}","805 S 9TH PL PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '048', 'clean': '11637048', 'formatted': '116-37-048', 'link': '/api/parcel/11637048'}","809 S 9TH PL PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"200 W WASHINGTON ST 4TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '049', 'clean': '11637049', 'formatted': '116-37-049', 'link': '/api/parcel/11637049'}","811 S 9TH PL PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '050', 'clean': '11637050', 'formatted': '116-37-050', 'link': '/api/parcel/11637050'}","810 S 9TH PL PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '051', 'clean': '11637051', 'formatted': '116-37-051', 'link': '/api/parcel/11637051'}","808 S 9TH PL PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '116', 'Map': '37', 'Item': '052', 'clean': '11637052', 'formatted': '116-37-052', 'link': '/api/parcel/11637052'}","804 S 9TH PL PHOENIX, AZ 85034",PHOENIX,85034,2518,STARR PLACE SOUTHERN VILLAGE,53,09-1N-3E,FALSE,102510,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",53,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
